text,label
推动重点领域保险高质量发展。,0
当前出现的局部电力供应紧张问题，既 受短期因素影响，也受制于一些结构性问题，如电源结构不合理、电 网建设相对滞后、市场在电力资源配置中的基础性作用发挥不够等。,1
 [NUM] 年第一季度，影响银行体系流动 性供求的不确定性因素较多，特别是春节因素的扰动较大。,1
一方面，高杠杆和 沉重债务负担可能使未来消费和投资增长承压，加剧贫富差距，增加 潜在的经济金融风险。,1
（三）票据承兑业务回落，票据融资稳中有降 票据承兑业务回落。,1
"（一）消费对经济增长贡献较高，制造业、民间投资增速持续回 升 消费对经济增长贡献保持高位,网上消费增速加快。",0
信贷结构持续优化。,0
随着我国经济回升向 好和世界经济企稳回升，煤炭产量和价格上升。,0
贸易摩擦带来的不 确定性、加征关税对通胀及对全球供应链的影响已逐渐显现，企业选 择推迟投资决策或考虑调整供应链，部分供应链上下游经济体面临外 部需求放缓等冲击，贸易摩擦亦可能通过对信心的冲击加剧全球范围 金融市场的波动。,1
四是账户服务持续优化。,0
房地产开发投资回落，特别是土地投资得到抑制。,1
（一）多方面促进提高债券市场流动性 进一步完善做市商制度。,0
二是技术、绿色含量相对较低。,1
一是完善政策框架，强化协同发力。,0
主要特点一是初级和 中间产品价格涨幅高于最终产品。,0
货币市场利率波动较大，总体呈上升态势。,1
南非经济第三季度略有起色，但失业 率仍居高不下。,1
推进经济结构调整、体制改革和增长方式转变，促进经济 持续快速协调健康发展。,0
严格控制对高耗能、 高污染行业和产能过剩行业的贷款。,1
进一步规范商业银行代理保险业务。,0
信贷结构继续改善，中长期贷款增速回升，对小微企业、“三农” 的信贷支持力度较强。,0
继续加强真实性合规性审核。,0
在汇市方面，美元仍将维持强势，日元汇率将有所振荡，欧元仍将低位运行。,1
综合来看，受美日经济不景气的影响，我国出口需求将明显回落，汇率稳定 将面临日元贬值压力。,1
债券市场指数略有上涨。,0
中国劳动力绝对量持续大规模增长势头正在逐步发生 转变。,0
大力培育和发展金融市场，深化金融企业改革，进一步改进外汇管理。,0
日本经济增长走出低谷，但增长乏力。,1
 [NUM] 出口增速高位回落，进口增速明显加快，但出口增速仍高于进口 增速，贸易顺差继续扩大。,0
这些迹象表明，美国经济正在接近衰退的边缘。,1
但票据融资余额降幅较大。,1
负利率对汇率的作用存在不确定性。,1
近期重要的外部风险 之一是日元大幅贬值可能引发亚洲地区的货币竞相贬值，将给我国出口产生一 定的压力。,1
主要经济体国债收益率普遍下行。,1
GDP 平减指数涨幅扩大。,0
目前不顾客观条件，盲目新建汽车项目的势头仍然存在，使有限的资源得不 到有效利用。,1
 [NUM] 银行间债券市场功能的不断深化，得益于选择了正确的发展模式。,0
票据市场利率总体平稳，呈先升后降趋势。,1
国务院采取紧缩信贷和紧缩财政的宏观调控措施，以抑制经济过热的势头。,1
上半年，人民币对美元汇率小 幅贬值。,1
Shibor 整体有所下行。,1
持续增强债 券市场功能和服务实体经济能力。,0
三是劳动力成本上升。,1
一是资产质量改善。,0
二 是企业面临偿付能力不足的问题，可能引起破产潮、降级潮。,1
三是物流基础 设施能力不足，尚未建立布局合理、衔接顺畅、能力充分、便捷高效 的综合交通运输体系。,0
日本银行货币政策进一步宽松。,0
若在未充分计提资本的情况下，商业银行过度参与 一些高风险领域，可能会超出其风险管理能力。,1
秋粮生长形势较好，有望再获丰收。,0
高通 胀背景下，主要发达经济体货币政策面临的“偏松易引发通胀预期发 散、偏紧易加大经济硬着陆风险”两难困境更加凸显。,1
一是加大对逃汇、非法套汇、非法买 [NUM] 卖外汇、虚假交易等性质恶劣违规行为查处力度。,1
产权改革进展顺利，法人治理结 构初步建立。,0
工业生产加快，企业效益持续改善。,0
但从第二季度开始，在 制造业和服务业保持扩张势头、消费增速回升、房地产市场回暖等因 素的共同驱动下，经济出现明显反弹。,0
房地产开发投资高位缓慢回落。,1
围绕“创新、发展、规 范、协调”四个方面，推动金融市场发展。,0
坚持差异化信贷政策，支持优势企业技术改造、结构 调整、绿色发展。,0
近一年来，中国绿色金融蓬勃发展。,0
市场对未来利率上升预期进一步增强。,0
债市收益率上行。,0
全国 房屋竣工面积为 [NUM] 亿平方米，同比下降 [NUM] ，降幅较上半年收窄 [NUM] 个百分点。,1
持续做好制造业和科技创新金融服务工作。,0
货币市场流动性充足，交 易活跃，短期债券收益率止跌回升，中长期债券收益率稳中趋降。,0
严格控制对高耗能、高排放行业和产能过剩行业的贷款。,1
 [NUM] 年上半年，受国际环境复杂多变、国内疫情散发等超预期因 素影响，我国经济下行压力加大。,1
危及区域稳定，且穷尽市场化手段、严格落实追赃挽损仍难以化解风 险的，依法动用地方公共资源。,1
如果欧盟国家不能及时落实已达成的共识以取信于市场，将加剧 业已存在的主权债务危机、银行危机和经济下滑的恶性循环。,1
债券市场指数小幅上行。,0
三次产业均 较快增长，经济效益继续提高，人民生活进一步改善。,0
（六）行业分析 工业利润同比下降，降幅有所收窄。,1
网上零售增势强劲。,0
从历史数据来看，两者或多或少会有偏离。,1
 [NUM] . 高技术制造业 高技术制造业是推动我国经济高质量发展、提升全球竞争力的重 要力量，近年来保持快速发展。,0
开展高环境风险行业环境污染强制责 任保险试点。,1
今年以来，主要发达经济体通胀回落速 度边际放缓。,1
但需注意的是，新兴经济体需求增 长尚不足以弥补发达经济体的需求缺口，未来全球增长速度在较长时 期内还难以恢复至危机前水平。,1
公司信用类债券市场取得跨越式发展。,0
目前， [NUM] 发达经济体货币政策趋于正常化，一旦全球流动性紧缩步伐超出市场 预期，可能导致资产价格骤降，金融市场波动加剧。,1
一是保险机构不断发展。,0
中央银行必须增强货币 政策和金融宏观调控的前瞻性和科学性。,0
严格执行差别化信贷政策，限制信贷 流向投资投机性购房。,1
建立风险预警指标体系，加强对系 统性风险的监测与管理。,1
对安全边际内的 [NUM] [NUM] 级银行，继续开展银行风险监测预 警；对 [NUM] [NUM] 级的高风险银行，区分增量和存量，对存量高风险机构 推动各方形成合力，采取多种措施压降，对增量高风险机构，建立硬 约束早期纠正机制，防止风险淤积。,1
全年经济将保持高增长、低通胀的趋势。,1
全年工业生产者购进价格指数（PPIRM）同比下降 [NUM] ，降 幅比上年收窄 [NUM] 个百分点。,1
股票市场筹资额大幅增加。,0
国际大宗商品价格出现上涨。,0
三 [NUM] 是汽车出口保持快速增长。,0
（四）财政支出增长较快 财政收入增长放缓。,1
持续稳慎推进人民币国际化，进一步扩大人民币在跨境贸易 和投资中的使用，深化对外货币合作，支持离岸人民币市场健康有序 发展。,0
美国经济增势强劲。,0
近几年随着服务业加快发展、 经济结构调整优化，就业弹性有所回升。,0
进口价格继续上涨，涨幅高于出口价格。,0
日本经济持续低迷，通胀下行压力犹存。,1
二是需求复苏偏慢。,0
（四）财政收入降幅收窄，就业形势总体稳定 上半年，全国一般公共预算收入 [NUM] 万亿元，同比下降 [NUM] ， 降幅比第一季度收窄 [NUM] 个百分点。,1
（三）完善证券市场基础性制度建设 进一步完善上市公司内幕信息管理制度。,0
 [NUM] 月失业率降至 [NUM] ，就业形势稳定。,1
中国人民银行 [NUM] 年第一季度企业家问卷 调查显示，企业家对下季度宏观经济偏冷的担忧有所减弱。,1
国际金融市场将继续保持稳定，但全球性贸易失衡加剧对长期金 融稳定潜藏威胁。,1
美元仍 会保持强势地位，欧元仍在低位运行，日元有可能在震荡中下调。,1
大力培 育和发展机构投资者，调动市场主体的积极性和创造性，鼓励金融产 品与金融工具创新，发展金融衍生产品，满足市场多样化需求。,0
持续做好支持民营经济发展壮大的金融服务， 推动畅通民营企业信贷、债券、股权融资渠道。,0
服务业持续恢复，市场预期向好。,0
（四）股票市场指数走跌，成交量和融资额减少 股票市场指数走跌。,1
随着经济结构调整和服务业发 展加快，单位 GDP 增长对就业的吸纳能力也在增强。,0
一方面，推高通胀与压低市场 利率可能存在矛盾。,1
而本次应对新冠肺炎疫情冲击过程中，全 球流动性回流主要发达经济体的规模减少。,1
股票市场成交量大幅增加。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
 [NUM] [NUM] 、当前世界经济增长减缓，下半年很难改观。,1
境内外币利率先升后降。,1
农业生产再获丰收，夏粮单产创历史新高。,0
新兴市场经济体仍维持强劲的增长势头。,0
基于上述理论研究和实践发展，中央银行不断改进和完善沟通。,0
（二）主要经济体货币政策 主要发达经济体加息节奏放缓，但货币政策延续收紧态势。,1
四是 积极培育和发展外汇市场。,0
（二）供给分析 工业生产快速增长。,0
国债收益率整体下行，期限利差小幅扩大。,1
贷款加权平均利率维持在较低水平，企业贷款利率继续下行。,1
但在宏观紧缩环境下，一些企业和银行宁 愿削减流动贷款也不愿放弃长期投资项目，导致流动资金紧张。,1
 [NUM] 月底 以来美元已有较大贬值，但美国经常账户赤字不减，特别是美国财政赤字加大。,1
规范和引导民间金融 健康发展。,0
三是低通胀环境也可能压缩货币政策空间。,1
推动债券市场高质量对外开放。,0
一 是有效供给尚待进一步提高。,0
二是进一步推动 LPR 运用。,0
总体看，国民经济将保持平稳较快增长，但要高度关注固定资产 投资增长过快、货币信贷投放过多、国际收支不平衡、能源消耗过多、 环境压力加大以及潜在通胀压力上升可能对我国经济带来的风险。,1
严格控制对高耗能、 [NUM] 高排放行业和产能过剩行业的贷款。,1
同时，银行业危机与主权债务危机间也存在恶性循环。,1
四是地方债发行 有所放缓，地方政府存量债务置换对贷款的替代作用减弱。,1
关停封堵境内外互联网外 汇交易平台。,1
工业 服务业较快增长，投资增速稳步回升。,0
一是 经济、就业形势严峻。,1
完善金融支持创新体系，促进新 技术产业化规模化应用，围绕创新链和产业链打造资金链，形成金融、 科技和产业良性循环和三角互动。,0
但从更深层 次来看，这也与欧盟缺乏对各国财政政策的有效约束有关。,1
发达经济体财政 政策和货币政策紧密结合，规模巨大，推动全球资产价格上涨，与实 体经济相脱离，金融风险隐患不断增加，未来是否会通过主权债务风 险、高通胀、汇率利率波动、股市债市估值调整等造成风险转移，需 要密切关注。,1
完善金融控股公司监管制度。,0
稳妥有序开展金融控股公司准入管理和持续监管。,0
在国家节能汽车补贴政策和优惠措施等的引导下，汽车消费向经 济型、节能型方向转变，微型车、紧凑型车辆市场占有率大幅提高， 节能环保型小排量汽车市场占有率节节攀升。,0
加强对各类型投保机构的 风险监测与核查，依法采取风险警示和早期纠正措施。,1
一是基础研发投入偏低，关键核心技术短缺，产业结构总体仍处于全 球价值链中低端，自主创新能力亟待加强。,1
进一步推动外汇市场发展，鼓励商业银 行为不同需求的企业设计针对性更强的汇率避险产品。,0
其中，哈 萨克斯坦坚戈贬值幅度在 [NUM] 以上，阿根廷比索、巴西雷亚尔贬值幅 度在 [NUM] 以上，南非兰特、俄罗斯卢布均贬值 [NUM] 以上，马来西亚林吉 [NUM] 特、墨西哥比索、印尼盾均贬值 [NUM] 以上。,1
 [NUM] 月以来，全球贸 易摩擦等风险因素不确定性逐步升高，打击全球商业和投资信心。,1
土耳其连 续两个季度经济萎缩。,1
国际疫情仍处于 较长的高峰平台期，地缘政治紧张局势抬头、部分国家间经贸摩擦日 益深化，不稳定性不确定性较大。,1
进出口降幅收窄，贸易结构优化。,1
国际金融市场将继续动荡。,1
继续深化大型商业银行改革，推动其不 断完善公司治理，逐步健全现代金融企业制度，深化内部治理和风险 管理，加快发展方式转型，提高创新发展能力和国际竞争力。,0
经济结构不断优化，新兴动能加快成长，质量效益明显提高。,0
钢铁企业整体亏损。,1
进口价格涨幅高于出口价格涨幅。,0
信贷结构持续优化。,0
④“—”表示数据缺失或者有关业务量很小。,1
（三）消费价格温和上涨 居民消费价格涨幅略有扩大。,0
二是进一步加大金融创新步伐， 鼓励金融机构发展并创新中小企业贸易融资手段和信贷产品，进一步提高中小企 业贷款覆盖率。,0
稳健的货币政策要灵活适度、精准有效。,0
一是快递业务量稳步 扩增。,0
二是强化保险公司资 产负债匹配管理。,1
高质量发展阶段，评判经济发展不只是看经济增速， 评判金融支持也不能“唯信贷增量”。,0
外币贷款增速有所回升。,0
三是基础设施建设仍显滞后。,1
危机 前，金融机构资本和拨备严重不足，财务信息披露不充分，“影子银行”业务逃离 监管之外等现象普遍存在。,1
投 资结构有所改善。,0
目前，我国的价格上涨具 有上游产品价格涨幅大大高于下游产品价格涨幅的特征，具体表现就是生产价格 中初级和中间产品价格涨幅高于最终产品、购进价格涨幅高于出厂价格、生产资 料价格涨幅高于消费资料价格。,0
若仅靠量化宽松货币政策和日元贬值等措施，而缺乏有效 的结构性改革，则可能产生负面溢出效应，并加剧全球大规模资本流动的风险。,1
保持季末流动性合理充裕。,0
部分农村信用社 在构建多种产权制度和组织形式、明晰产权关系、完善法人治理方面 进行了有益探索，取得了初步成效。,0
 [NUM] 中国人民银行继续探索和发挥信贷政策的信号和结构引导作用， 支持经济结构调整和转型升级。,0
第三季度，全球经济延续复苏态势，经济持续扩张，通胀总体温 和。,0
一是提升供给侧结构性改革和制造业 高质量发展金融服务。,0
保险业资产增速提高。,0
推动贸易便利化试点扩容提质。,0
受能源价格下跌和上年同期高基数影 响，工业生产者出厂价格（PPI）同比降幅逐月扩大。,1
前三季度，消费品价格上涨 [NUM] ，拉动CPI上涨 [NUM] 个百分点；服务价格上涨 [NUM] ，拉动CPI上涨 [NUM] 个百分点。,0
在国际金融市场利率波动、境内外币资金供求变化等因素的综合 作用下，外币存贷款利率小幅波动。,1
美元指数震荡上涨，日元、欧元对美元贬值。,1
目前的融资体制和金融产品的格局， 不利于动员社会资金，也不利于商业银行信贷资产的安全。,1
利率互换交易活跃。,0
严格控制对高耗能、高排放行 业和产能过剩行业的贷款。,1
第二季度，受上年基数略高影响，工业 生产者出厂价格（PPI）同比下降 [NUM] ，降幅比上季度扩大 [NUM] 个百 分点，各月分别下跌 [NUM] 、 [NUM] 和 [NUM] ， [NUM] 月跌幅有所收窄。,1
一是可持续发展能力显著增强。,0
（三）居民消费价格水平上涨较快 居民消费价格同比涨幅持续扩大。,0
前期煤价暴涨导致电力企业巨额亏 损，尽管 [NUM] 月以后煤价迅速下跌，但由于电力需求锐减，电力行业亏 损进一步加剧。,1
大宗商品价格波动较大。,1
推进保险业参与养老第三支柱建设。,0
专栏 [NUM] 欧日等部分央行的负利率政策 纵观中央银行的历史，负利率政策是近年来出现的新事物。,1
 [NUM] 此外，地缘政治博弈和部分国家政局动荡也可能对全球经济产生 负面影响。,1
英国 房价探底回升。,0
工业生产持续发展，装备制造和高技术制造业较快发展。,0
三是 绿色信贷保持高速增长。,0
日本经济增长有所减缓。,1
近期全球通胀有所回落，但仍处于历史高位。,1
三是对中小企业服务、支持体系不健全。,1
贷款利率进一步降低。,0
（四）股票市场指数下跌，成交量和筹资额同比减少 股票市场指数下跌。,1
股票市场指数波动较大，总体呈先升后抑态势。,1
主要经济体增长缓慢，国际金融市场动荡加剧。,1
公司信用类债券市场的规范快速发展取得显著效果。,0
居民消费价格指数(CPI)同比上涨 [NUM] ， 涨幅比上年提高 [NUM] 个百分点。,0
党的十六届三中全会进一步明确了社会主义市场经济的发展方 向，为经济可持续发展增添了新的动力。,0
上半年，进出口总额同比 下降 [NUM] ，降幅比第一季度收窄 [NUM] 个百分点。,1
随着 疫情防控优化、政策支持力度加大、经济社会恢复发展，交通运输业 持续回暖。,0
物价有望延续温和回升态势。,0
继续保持对违规资金的高压打击态势，加大对大 要案和地下钱庄的打击力度。,1
人民银行监测的企业商品价格 （CGPI）同比下降 [NUM] ，降幅比上个季度收窄 [NUM] 个百分点。,1
三是引导金融机构加大对疫情防控的信贷投放力度。,1
股票市场成交量大幅增长。,0
稳健的货币政策要精准有力。,0
美国经济继续保持较强 劲的增长势头，就业状况继续改善。,0
国际油价在波动中呈上升趋势。,1
（四）股票市场指数和成交均大幅上升，筹资额大幅增加 股票市场指数继续大幅上涨。,0
生产价格涨幅扩大。,0
同时，美联储宽 松货币政策退出的时间和具体方案仍存较大不确定性，这将加大跨境 资本流动、全球汇市、资产价格、大宗商品价格的波动性，未来金融 市场波动将可能加剧，不确定性风险也会增加。,1
居民收入、企业利润和财政收入大幅提高。,0
全球主要经济体国债收益率普遍下跌。,1
受外部需求 增长趋弱等因素影响，国内市场需求将受到一定抑制。,1
生产价格降幅收窄。,1
资源价格偏低和比价关系不合理，对我国经济发展带来诸多不利影响。,1
金融危机以来高耗能行业加大了结构调整力度，淘汰落后产能， 大力推动节能降耗。,1
（七）黄金市场价格震幅较大，交易规模显著增加 黄金价格先涨后跌，波动较大。,1
聚焦重点支持群体和重点 企业，创新开展多种形式的政银企对接活动，提高融资对接有效性、 精准性。,0
上半年，钢铁、有色金属、 水泥行业投资增幅逐月回落。,1
恐怖主义袭击增 多、地缘政治形势紧张等不稳定性因素也为世界经济复苏蒙上阴霾。,1
伦敦同业拆借市场美元 Libor 低位波动。,1
此外，需关注石油相关金 融资产风险，在必要时采取相应措施，防范风险。,1
美国次贷危机已演化成金融危 机并迅速向欧洲甚至全球蔓延，可能给全球实体经济带来较大负面冲 击。,1
加强高风险业务的监测核查。,1
有力推进风险防控体制机制建设，严 肃追责问责，健全金融法治，补齐监管短板，填补监管空白，坚决查处一批市场 [NUM] 影响恶劣的大要案，严厉惩治金融风险背后的监管失守和违法犯罪行为。,1
外币存贷款利率在国际金融市场利率波动、境内外币资金供求变 化等因素的综合作用下低位小幅波动，总体较 [NUM] 月份有所上升。,1
商品房销售创历史新高，但增速趋缓。,0
商品房销售快速增长。,0
今年汽车销售市场进一步走旺。,0
（二）债券市场交易活跃，债券发行规模稳步增长 银行间债券市场现券交易活跃。,0
价格水平继续回落，但 步伐放缓，第二季度各月 CPI 同比分别下降 [NUM] 、 [NUM] 和 [NUM] 。,1
继续做好互联网金融风险专项整治工作。,1
 [NUM] 年上半年，宏观调控的成效进一步显现，国民经济保持了 平稳较快增长。,0
二是促进结构优化，支持经济结构调整和转型升级。,0
硅谷银行的风险处置相当迅速。,1
地震、海啸及核泄漏对日本经济复苏造成严峻挑战，公共债务问 [NUM] 题堪忧。,1
完善偿付能力监管体系。,0
日本经济复苏迹象明显。,0
在固定投资过快增长的同时，消费需求略有启动。,1
外汇市场交易主体进一步扩展。,0
未来随着经 济增速逐步向潜在水平回归，宏观杠杆率有望趋于平稳。,0
（四）全球经济展望及面临的主要风险 未来几个季度，全球经济活动将稳定在较低水平上。,1
银行体系流动性合理充裕。,0
利率互换市场成交额稳步增长。,0
房地产开发贷款增速回升， [NUM] 月末余 额同比增速为 [NUM] ，较上年末高 [NUM] 个百分点。,0
农村信用社改革试点工作取得重要进展和阶段性成果。,0
货币政策对结构调整的支持力度加大，普惠小微贷款快速增长。,0
外汇市场仍将动荡多变，美元总体上仍将处于疲软状态。,1
前三季度，人民币对美元汇率有所贬值。,1
大力发展消费型服务业，促进消费结构升级。,0
新兴经济体面临跨境资本波动和经济过热风险，西亚和北非政局 动荡影响区域及全球经济稳定。,1
 [NUM] 年疫情冲击下，我国经济增长一度明显放缓，宏观杠杆率出现阶 段性上升。,1
 [NUM] 年从年初到年底，对日元和欧元跌幅分别超过 [NUM] 和 [NUM] ， 并继续面临贬值压力，表明市场对美国经济稳定增长仍心存疑虑，国际金融市场 的不确定性很大。,1
工业企业效益有所下 [NUM] 降。,1
三是重启或加码资产购买计 划。,0
从国际 环境看，世界经济形势错综复杂，地缘政治风险依然较大，外部经济 环境总体趋紧。,1
总之，亚洲再次发生类似 [NUM] 年金融危机的可能性不大，但如果美国经济 形势严重恶化，或发生诸如石油价格暴涨之类的外部冲击，东亚国家和地区再次 [NUM] 陷入经济危机的可能性并不能完全排除。,1
图 [NUM] ：主要国债收益率走势 西亚和北非局势动荡拖累欧美股市，地震海啸导致日本股市暴 跌。,1
欧元区经济普遍下滑。,1
全球主要股市震荡走低，较上季度末跌幅均超过 [NUM] 。,1
进一步推动信贷资产证券化市场健康持续发 展。,0
固定资产投资增幅有所回落，但仍居高位。,1
短期看，全球经济存在诸多不确定性，面临一定的下行风险。,1
同时，在基数效应消退的推动下，PPI 同比降幅有所收窄。,1
日本经济稳步回升。,0
上半年，对若 干家资本充足率较低、信贷增长过快、顺周期风险隐患增大的金融机 构实施差别准备金要求。,1
引导市场利率围绕央行政策利率波动。,1
四是贸易保护主义、地缘政治风险等。,1
积极规范发展多层次 [NUM] 资本市场，促进资本市场稳定健康发展。,0
我 国城镇化尚有较大发展空间，将拉动一系列相关产业持续发展。,0
完善巨灾保险制度建设。,0
部分农村信用社在明晰产权关系、完善法人治理方面 进行了有益探索，取得了初步成效。,0
从下行风险看，由于近年来我国消费品产能不断 扩大，消费品供大于求的局面在短期内难以改变，消费品，特别是耐 用消费品价格存在继续下降的风险；钢铁、电解铝、水泥等产能过剩 行业的产品价格将继续面临一定的下降压力，会导致 PPI 下行；粮价 走势存在不确定性，可能会成为 CPI 下行的因素。,1
新兴经济体虽未直接受到危机影响， 但因外部市场萎缩，经济也出现了严重的下滑。,1
债券市场指数有所波动。,1
专栏 [NUM] 应对国际金融危机 加强宏观审慎管理 国际金融危机爆发以来，虽然就危机成因还有一些不同认识，但在金融机 构行为、金融体系顺周期性以及缺乏对系统性风险的防控是导致危机重要原因这 一点上，各方均已达成共识。,1
建设创新引领、协同发展的产 业体系，提高全要素生产率。,0
美日经济 不景气，促使东亚国家和地区经济增长明显下滑，货币贬值。,1
日本经济复苏。,0
受疫情差异化冲击影响，价格走势分化。,1
房地产开发投资增速提高。,0
（四）促进外汇市场健康发展 一是丰富外汇产品。,0
今年上半年价格指数在 [NUM] － [NUM] 之间波动。,1
进一步健全市场利率定价自律 机制，提高金融机构自主定价能力。,0
欧元区经济继续疲弱。,1
运用多种手段支持农业发展。,0
三是严厉打击各类外汇违规违法活动。,1
输入性因素带动国内石油、有色金属相关行 业价格震荡回落，叠加需求偏弱和供给充足，多数工业品价格弱势运 行。,1
一是进一步完善 “三档两优”存款准备金框架。,0
优化碳减排支持工具的 政策安排，持续推动绿色债券市场高质量发展。,0
由于外部融资环境及本地区经济前景恶化，中 东欧部分国家一度陷入严重的债务困境。,1
适时调整外汇风险准备金率。,1
伦敦同业拆借市场美元 Libor 震荡 下行。,1
M [NUM] 增速连续 [NUM] 个月高于 M [NUM] ，货币流动性仍相 对较强。,0
电子信息产业结构调整步伐加快。,0
三是日本经济出现反复，通胀形势仍不明朗。,1
一是完善外币现钞管理。,0
 [NUM] 今年以来，货币信贷快速增长有力地支持了国民经济发展。,0
继续发挥 再贷款精准滴灌和正向激励作用，支持巩固脱贫攻坚成果同乡村振兴 有效衔接。,0
此外，地缘政治冲突多点爆发，风险因素和不确定性加速累积， 对经济金融的影响加大。,1
促进人身保险扩面提质稳健发展。,0
在流动性充裕的大 背景下，随着经济逐步企稳回升，容易形成持续的通胀预期，富余资 金必然寻找各种途径和出口。,0
粗略估计，这部分资金规模达到数 百亿美元。,1
三是进一步完善居民阶梯电价制度，对相关制度规定进行了补充 和完善。,0
三是产品创新有序推进。,0
继续完善做市商制度，提高债券市场流动性，为培育有 效的收益率曲线夯实基础。,0
落 实政策性、开发性金融机构改革方案，科学建立资本约束机制，健全 治理结构，完善财税扶持政策，构建符合中国特色、能更好地为经济 发展服务、可持续运营的开发性和政策性金融机构。,0
可见，由于传统 加工性行业生产能力过剩，大企业也存在贷款难的情况。,1
年初以来，国债收益率曲 线整体下移。,1
居民消费价格（CPI）同比上涨 [NUM] ， 涨幅与上年持平。,0
四是深入开展金融精准扶贫。,0
 [NUM] 年金融危机后，各国普遍加强了对 系统重要性金融机构的评估和监管，而对中小型金融机构的关注相对有限。,1
“十三五” 期间，钢铁行业着力推动供给侧结构性改革，持续化解过剩产能、促 进创新发展和绿色发展。,0
美国次级抵押贷款风波导致全球性金融市场震荡。,1
生产价格降幅收窄。,1
在外需 和国内房地产等重要行业需求下滑的情况下，企业的存货调整一定程 度上加剧了近期国内工业生产、能源消耗以及进口贸易的下行。,1
农村信用社改革取得重要进展和阶段性成果。,0
继续完善做市商制度，提高债券市场流动性，为培育有 效的收益率曲线夯实基础。,0
引导商业银行着力调整 信贷结构，对盲目投资、低水平重复建设行业的建设项目强化信贷风险管理。,1
商品房销售快速回升。,0
房地产贷款增速基本持平。,0
当前国际初级产品价格总 体仍处于低位，加之外需减弱可能加剧国内产能过剩，在总需求萎缩 的大背景下，目前推动价格上行动力较弱，下行压力则相对较强，通 货紧缩风险较大。,1
中长期贷款过快增长的势头得到控制。,1
资金支持政策实施进展 顺利，对支持和推进改革发挥了重要的正向激励作用，农村信用社资 产质量明显提高。,0
工业生产快速回升，企业效益大幅增加。,0
三是加大对新消费、服务业 等领域的金融支持，加快培育经济发展新动力。,0
受煤炭、原油和钢材价格涨幅不断扩大的影响，工业品价格加速 上扬。,0
外汇市场交易主体进一步扩展。,0
一是指导 政策性银行补足区域短板。,1
一是进一步完善铁路设施 网络。,0
 [NUM] 年初，基于对国际金融危机教训的总结，中国人民银行引 入差别准备金动态调整机制。,1
通胀依然保持低位，劳动力市场喜忧参半。,1
办好城市商业银行，吸引民间资本向城市商业银行入股。,0
第三季度以来，股市大幅波动，加之经济下行压力较大， 市场避险需求上升，推动国债中长端收益率显著下行。,1
（五）能源和交通供求矛盾突出 [NUM] 年以来，受工业超高速增长和投资规模过大的影响，煤电油运供给紧 张，进入四季度紧张程度进一步加剧，成为制约新一轮经济增长的瓶颈。,1
要在更高水平上实现可持续发展，纺织行业需尽快转变发展方式，推 动行业转型升级。,0
当前我国货币信贷存量较大， 增速也保持在较高水平，不宜依靠大幅扩张总量来解决结构性问题。,0
越来越多的新兴经济体和发达经济体央行上调基准利率。,0
保持外币资产与负债的币种匹配。,1
四是创新并运用定向中期借贷便利（TMLF）。,0
进一步发挥银行服务实体经济的作用，畅通经济金融良性循环。,0
企业的存货调整有可能会加剧经 济和价格的波动，降低生产和进口速度，导致周期转换时的产出波动强于真实需 求波动。,1
美联储宽松货币政策退出的影 响存在较大不确定性，上半年美国金融市场波动率降至历史低位，市 场担忧宽松货币政策退出节奏过慢导致“自满”的市场情绪，可能推 高风险容忍度，鼓励风险行为，威胁金融稳定。,1
工业生产者 购进价格（PPIRM）同比下降 [NUM] ，降幅较一季度收窄 [NUM] 个百分点。,1
但钢铁行业依然存在生 产增长过快、出口总量过大、生产成本快速上升等问题，而且部分产 能落后的钢铁企业规模小、效率低、污染重，对资源和生态环境构成 严重威胁。,1
加强银行风险监测预警，针对预警银行苗头性问题及时纠偏，促使大 部分银行异常指标回归至行业正常水平，推动风险早发现、早处置。,1
疫情扰动和地缘冲突冲 击全球产业链供应链，目前我国物流行业仍缺乏自主可控的国际运力 保障，海外仓等境外物流节点和属地化服务网络建设滞后，制造业供 应链向国际延伸的过程中面临国际物流通道不畅的制约。,1
国际原油价格总体先升后降。,1
三是新兴产业发展动力 不断增强。,0
一是部分发达经济体复苏陷入停滞，财政风险和金融风险交替上 升，经济中的不稳定、不确定因素增加。,1
进一步发挥信贷资产证券化盘活存量的积极作用， [NUM] 推动经济提质增效和转型升级。,0
股票市场成交量大幅增长。,0
外汇市场交易主体进一步扩展。,0
继续加大对“热钱”流入检查和打击力度。,1
全球经济逐步复苏，疫苗接种加快，市场对经济前景的预期趋于 乐观，通胀预期有所升温。,0
储备货币功能逐渐显现。,0
一是加强商业银行 [NUM] 存贷期限错配预警监测分析，合理控制中长期贷款，扩大流动资金贷 款。,1
第六、完善汇率形成机制，继续保持人民币汇率稳定。,0
人民币汇率有贬有升，双向浮动。,1
总体看，造成目前部分行业利润减少或亏损的原因是多方面的，其中价格 扭曲是一个重要因素。,1
发展养老金融是促进中国特色金融和养老事业高质量发展良性循环的关键 着力点。,0
企业盈利水平不高，钢铁生产成本上升，价格回落。,1
新兴业态消费快速增长，休闲娱乐等服务消费需求持续增长。,0
城乡居民收入的稳步提高支撑了消费的持续增长。,0
新兴市场经济体增长普遍放缓，部分国家遭遇金融市场动荡。,1
三是货币信贷总量和结构调控难度加大。,1
