text,label
健全金融风险问责机制，对重大金融风险严肃追责问责，有效防范道德风险，坚决守住不发生系统性金融风险的底线。,1
在当前国际金融危机和国内经济下行的压力下，中国工商银行、中国银行、中国建设银行和交通银行制，提升经营管理水平和服务效率，取得了较好的经营效益。,1
美国经济总体稳健，但出现放缓迹象。,1
从需求面来看，一是实施了5300亿美元的减税和救济，提振消费。,0
全球股市遭受重挫，反弹无力，“熊态”与萧条弥漫。,1
一是能源和原材料价格涨幅较大。,0
企业盈利能力有所下降。,0
资产质量明显改善，盈利能力显著增强。,0
（三）票据融资增长较快票据融资总体增长较快，波动较大。,1
推动人民币对其他货币直接交易市场发展，更好地为跨境贸易人民币结算业务发展服务。,0
信贷结构进一步改善，体现了“有保有压”。,0
外汇市场交易活跃，黄金市场量价齐升。,0
居民消费价格涨幅继续扩大。,0
下半年进口价格增长较快，涨幅高于出口价格涨幅。,0
一是做好与公众的沟通和引导工作，增强社会公众对稳定价格的信心。,0
生产价格降幅收窄。,1
价格整体上行压力依然较大，通胀风险仍须关注。,1
保险业资产保持快速增长。,0
四是农民收入增长相对缓慢。,1
当前，国内外需求增长由高位回调， 国内货币条件适度收紧，农产品价格出现季节性回落，都有利于抑制物价过快上涨势头。,1
从考核结果看，绝大多数银行信贷支农支小情况良好，满足定向降准标准，可以继续享受优惠准备金率；一些此前未享受定向降准的银行通过主动调整优化信贷结构，达到了定向降准标准，可以在新年度享受优惠准备金率；少数银行不再满足定向降准标准，因而不能继续享受优惠准备金率。,0
日本房地产市场下滑风险加大。,1
股票市场筹资额稳步增长。,0
2003年4、5月份，受“非典”疫情的影响， 始终平稳增长的消费需求出现了大幅度的下滑。,1
生产企业大幅减少了原材料采购，压缩了原材料需求，甚至可能直接抛售原材料存货，加剧了上游生产资料价格下跌。,1
总体而言，与经济复苏态势背离的低通胀现象的背后成因复杂，各方仍存在较大争议。,1
GDP 缩减指数继续上升。,1
"投资、出口比重过高,消费比重偏低，同样不利于经济的健康稳定发展。",1
外汇市场交易主体进一步扩展。,0
二是全球化背景下的全球失衡直接催生了全球流动性过剩。,1
新兴市场经济体或将集体遭遇失速。,1
农村信用社改革进展顺利，成效显著。,0
受美联储加息预期减弱等因素影响，伦敦同业拆借市场美元 Libor 略有下降。,1
执行好差别化房贷政策，促进房地产市场健康平稳发展。,0
加强系统性风险监测评估。,1
新兴经济体货币政策分化。,0
一是深入开展金融精准扶贫。,0
保险专业中介机构和保险公司的分支机构不断设立，市场竞争增强。,0
三是物流基础设施能力不足，尚未建立布局合理、衔接顺畅、能力充分、便捷高效的综合交通运输体系。,0
若利率长期过低， 又会带来产能过剩、通货膨胀、资产价格泡沫、资金空转等问题。,1
近年来，我国货币政策操作框架不断完善，公开市场操作更加科学透明、灵活精准，保持了流动性合理充裕。,0
2020年底以来按季对央行金融机构评级1-7级的银行开展风险监测预警，及时识别苗头性风险并采取措施促使大部分银行异常指标回归至行业正常水平。,1
英国经济持续低速增长，仍面临脱欧带来的不确定性。,1
为此，中国人民银行今年以来主要依靠经济手段对货币信贷过快增长进行了调控。,1
完善高层次创新型人才的培养、引进、使用机制，带动电子信息产业人才资源的整体开发利用。,0
（三）居民消费价格总体平稳，生产价格降幅扩大居民消费价格总体平稳。,1
从目前人民银行的资产负债约占总负债的63%，还有一部分负债是货币发行，约占21%，其他项目占比较低。,1
劳动力市场复苏相对偏慢。,0
运用多种工具和手段，对暂时出现流动性困难的金融机构及时提供资金支持。,1
3月10日，硅谷银行因挤兑风波倒闭并被接管，成为美国次贷危机后破产的最大银行。,1
年内物价大幅上扬的可能性不大。,0
三是受欧美主权债务危机持续蔓延影响，全球金融市场剧烈波动，主要股票市场出现较大幅度下跌，能源、原材料和粮食等大宗商品价格大幅震荡。,1
二是盘活存量、优化增量，支持经济结构调整和转型升级。,0
同时，地方政府债大量发行、股票市场剧烈波动、新股 IPO 以及金融监管考核等因素也加大了银行体系流动性变化的不确定性，流动性管理的难度和复杂性趋于上升。,1
建立完善绿色金融政策体系，大力发展绿色金融。,0
PPI 低位运行，通常反映工业需求偏弱，但近几个月 PPI同比降幅扩大主要是受基数效应影响，并不意味着存在显著的工业品通缩压力。,1
这些冲击可能包括： 加大跨境资本流动、全球汇市、资产价格、大宗商品价格的波动性， 增加新兴市场经济体货币贬值的风险、宏观经济管理和结构改革的难度和不确定性等。,1
消费平稳增长，进出口形势逐季好转，投资增速和物价涨幅有所放缓，经济结构调整步伐加快。,0
二是期限错配。,1
在一揽子经济刺激政策的带动下，固定资产投资增速快速回升。,0
而希腊、葡萄牙等重债国形势持续恶化，第三季度 GDP 同比分别萎缩5.2%和1.7%。,1
三是鼓励保险资金支持实体经济。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
从消费品和服务分类看，消费品价格涨幅高于服务价格上涨幅度，上半年消费品价格上涨9.9%，拉动CPI上涨7.5个百分点；服务价格上涨1.8%， 拉动 CPI 上涨0.4个百分点。,0
但也存在结构不合理、增长方式粗放、安全事故多发、资源浪费严重、环境治理滞后等突出问题。,1
外汇市场会员进一步扩大， 人民币掉期交易活跃，成交量大大超过远期交易。,0
在经济全球化背景下，我国积极参与全球分工，充分利用劳动力成本低等比较优势，大力引进外商直接投资发展加工制造业，承接国际产业转移。,0
另一方面，部分农产品国内外价格倒挂。,1
人民银行监测的企业商品价格（CGPI）同比下降1.5%，降幅较一季度和上年同期均收窄0.7个百分点。,1
利率互换交易活跃。,0
另一方面，部分经济体收紧货币政策以应对国内通胀压力，减少美联储加息带来的冲击。,1
而企业利用外汇贷款进口设备和原材料，与本币购汇相比会面临资产负债和现金流的双重币种错配风险。,1
如果国内物价和房价过高，投资就可能转到国外资产价格更低的地方。,1
价格、生产资料价格涨幅高于消费资料价格。,0
GDP 缩减指数（名义 GDP 增长率与实际 GDP 增长率之差）为6.9%。,1
二是中国经济发展的优势没有改变。,0
房地产贷款增速上升。,0
其中，生产资料价格同比下降1.1%，降幅比上个季度缩小2.8个百分点；生活资料价格同比持平，降幅比上个季度缩小0.2个百分点。,1
（四）股票市场指数走高，成交量和筹资额同比减少沪深指数均大幅走高。,0
宏观经济调控的主要目的是“熨平”经济运行中的波动，促进经济平稳增长。,1
美国经济大幅下滑使日本经济雪上加霜。,1
推动非金融企业债务融资发展。,0
在总结美国次贷危机教训的基础上，《规划》提出金融要服务实体经济，坚决抑制社会资本脱实向虚、以钱炒钱， 防止出现产业空心化现象。,1
新兴经济体货币政策有所分化。,0
三大攻坚战进展良好，供给侧结构性改革不断深化，总供求基本平衡，经济增长保持韧性，改革开放有力推进，就业形势保持稳定，居民收入稳步增长，人民生活持续改善，保持了经济持续健康发展和社会大局稳定。,0
农村老龄化、 空心化拉低农村劳动力教育水平，加之农业基础设施和物质装备水平较低，农业自主研发能力不强，制约农业科技成果的应用和推广。,1
第一季度经济增速大幅反弹，但随后受4月1日消费税率上调等因素影响，增速明显回落。,0
二是坚决打击各种外汇违规行为。,1
美国次级房屋抵押贷款是指专门为信用记录不佳或资金不足的贷款人提供的一种短期内低息、中长期高息的房屋贷款品种， 其风险较高，利率也较高。,1
此外，受全球经济复苏放缓和欧元区债务危机不断蔓延等因素的影响，欧元区外围国家房地产市场仍无起色。,1
实施制裁过程中，国家安全概念泛化，原有国际分工模式面临重新调整风险， 全球产业链供应链格局朝着区域化、本土化的方向加速重塑。,1
银行间回购和拆借交易活跃。,0
劳动力市场有所改善，失业率稳步下降，处于欧洲债务危机以来低位。,1
企业涨薪动力不足，投资意愿不足，通胀水平依然疲软。,1
二是经济效益稳定恢复。,0
五是部分非金融机构无序开展资产管理业务。,1
对公职人员的失职渎职行为，依法给予处理处分，构成犯罪的，依法追究刑事责任。,1
主要经济体股市普遍有所上行。,0
从名义利率看，20世纪80年代以后，长期通胀水平和通胀预期波动降低，也导致名义利率明显下降，降幅大于实际利率。,1
我们既要看到经济社会发展的有利条件和积极因素，也要充分估计形势的复杂性和严峻性，进展机遇。,0
6月份货币市场利率出现短期波动，有多种原因，既有美国退出 QE 预期等带来的外汇市场变化的影响，也有节日现金投放、补缴准备金、税收清缴等时点性因素的影响，既有金融机构在流动性风险控制和资产负债管理方面的不足，也有外部“唱空”中国的噪音引起的市场预期变化等情绪性因素，还有监管政策集中出台的叠加影响。,1
"但也要看到，钢铁行业面临严峻挑战，2011年行业亏损面扩大，与此同时，产品结构档次低、产业组织结构分散、落后产能规模大等结构性矛盾依然突出,行业发展的资源、环境等制约因素逐步增强。",1
二是欧盟缺乏对各成员国财政政策的有效约束。,1
但受国内紧缩政策和国际市场风险上升等事件交替影响，近期跨境资本流动的波动性上升。,1
从5000户企业财务数据看，企业实现利润总额虽少于上年同期，但降幅已连续3个月收窄。,1
（一）消费增速平稳，投资增速仍在高位，贸易顺差继续扩大居民收入快速增长，国内消费需求较旺。,0
第四，贸易和投资保护主义倾向上升。,0
“三农”贷款增速继续高于同期各项贷款。,0
三是与本国财政部门共同应对危机考验。,1
新兴经济体央行继续降息。,0
1.房地产行业上半年，全国商品房销售迅速增长，房地产开发投资增速逐步提高，房价止跌回升，商业性房地产贷款余额新增较多。,0
第三，进一步发挥再贴现和存款准备金政策的作用，适时对相关政策进行灵活调整。,0
通过推动住房资产证券化和信贷资产证券化等增加债券市场交易品种，进一步推动公司债券市场的发展，积极培育合格的机构投资人，发展、完善债券市场做市商制度，完善债券托管和结算体系。,0
总之，国际经济环境将有所改善，但不确定性和不稳定性依然存在。,1
首先，各国采取了封城、停工、隔离等措施，基本停止了必需品生产以外的经济活动，经济陷于停滞。,1
从国际上看，全球经济总体延续复苏态势，近期国际货币基金组织（IMF）等进一步上调了今明两年全球经济增速预期。,0
国际大宗商品价格总体上行。,0
输入性因素带动国内石油、有色金属相关行业价格震荡回落，叠加需求偏弱和供给充足，多数工业品价格弱势运行。,1
进一步完善股份制商业银行的运行机制，稳步推进中小金融企业改革和重组改造。,0
受希腊债务危机影响，避险需求上升，欧元长期国债收益率震荡下行。,1
造成加工制造业利润率下降的主要原因是原材料、动力、燃料价格涨幅持续高于加工制造业工业品出厂价格的涨幅。,0
银行间债券市场走势总体偏弱。,1
6月末，国债、金融债券和公司信用类债券发行利率均明显回落。,1
2009年以来，票据业务快速增长，增速远远快于一般贷款增长， 第一季度新增票据贴现1.5万亿元，占新增贷款量的32.3%。,0
同时，受到主要产油国延长石油减产措施、中东地区局势紧张等因素影响，能源价格可能再度出现波动。,1
适应国家发展需要和金融体制改革要求，继续深化国家开发银行改革，进一步明确发展方向和战略定位，妥善解决债券信用、资金来源等问题。,0
2.电力行业电力对国民经济发展起重要的支撑作用。,0
2. 航空运输业近年来，我国民航业快速发展，行业规模不断扩大，安全水平显著提高，发展质量稳步提升，运输效率和保障能力持续增强，社会重要性日益凸显。,0
为应对通货膨胀压力，波兰、马来西亚调升了政策利率。,1
在美元贬值和国际经济金融形势动荡加剧的环境下，国际资本流入我国的数量会有较多增加，导致我国外汇收支顺差继续扩大，外汇储备占用人民币迅速增多。,1
主要经济体股市普遍上涨。,0
适当发挥汇率在实现总量平衡、结构调整及经济发展战略转型中的独特作用。,0
一季度美国长端利率上行引发全球金融市场震荡加剧， 一些基本面脆弱的新兴经济体资本外流和汇率贬值压力上升。,1
从发展趋势看，一方面随着我国工业化和城镇化进程的加快，能源需求和排放压力逐渐增大；另一方面， 在我国经济对外依存度较高的背景下，能源资源等初级产品进口增多、国际市场价格上升过快会加大国内生产成本，国际上对我国工业制成品出口的能耗和排放标准提高的压力也日益增大。,1
一是打造跨国公司外汇资金运营管理改革“升级版”。,0
三是表外融资有所恢复。,0
构建防范跨境资本流动冲击的体制机制。,1
推进资源价格改革虽然可能增大短期通胀压力，但如果推迟改革，扭曲逐步累积，损失可能更大。,1
外债增速加快。,0
健全金融风险问责机制，建立地方党政主要领导负责的财政金融风险处置机制，对重大金融风险严肃追责问责，有效防范道德风险。,1
收入分配结构持续改善，农村居民收入增速持续高于城镇。,0
一是宏观风险得到有效控制。,1
进一步扩大扶贫贷款到户的规模，继续引导农村信用社农户小额信用贷款和农户联保贷款健康发展，建设和培育竞争性的农村金融市场。,0
外汇市场会员进一步扩大。,0
（一）主要经济体经济状况美国经济出现衰退迹象。,1
（二）国际金融市场概况2007年以来，美元相对欧元和日元有所贬值。,1
据工业和信息化部统计，2009年我国铁矿石对外依存度已经接近70%，目前，全球铁矿石的定价权掌握在巴西、澳大利亚等少部分国家，资源垄断加剧严峻，我国钢铁企业定价话语权较弱。,1
加强风险监测与评估，完善风险预警和应急处置机制，做好风险应对预案。,1
中美负利差使境外资本进入我国套利面临明显的利率成本约束，在一定程度上制约了境外套利资本流入，为汇率形成机制改革创造了良好的外部环境。,1
在次贷风波导致金融市场持续动荡，同时通胀上行风险加重的局势下，中央银行面临在抑制通胀和维持必要的经济增长中做出选择的两难局面，货币政策的决策难度不断加大。,1
受英国脱欧以及欧央行负利率政策影响，欧元区同业拆借利率Euribor继续走低。,1
（二）国际金融市场概况2007年以来，各主要货币汇率波动较为平稳。,1
欧债危机经历短暂平静后急剧恶化， “主权债务危机—银行危机—经济下滑”恶性循环加深，5月失业率上升至11.1%，创下欧元区成立以来的新高。,1
近年来，一些发达经济体内部政治极化现象日益严重，中东地区的政治形势也趋于恶化，东亚地区地缘政治紧张加剧，可能对双边经贸关系和区域经济合作形成干扰。,1
国际上，油价不断走高。,0
货币市场利率波动中明显上升。,1
欧元区经济稳步增长。,0
斯洛文尼亚银行体系问题显现，引发市场对其爆发银行业危机的担忧；意大利、葡萄牙等国未来政局走向及其对各项改革进程的影响有待观察；西班牙财政赤字和银行业问题依然严重；希腊经济继续衰退，债务长期可持续性面临严峻挑战；法国财政整顿滞后， 经济前景不容乐观；欧元区银行业联盟等一体化机制前景未明。,1
2016年12月召开的中央经济工作会议指出，要综合运用金融、土地、财税、投资、立法等手段，加快研究建立符合国情、适应市场规律的基础性制度和长效机制，既抑制房地产泡沫，又防止出现大起大落。,1
企业有效融资需求有所下降，金融机构风险偏好下降，自身也受到一定约束。,1
工业生产者购进价格同比下降1.9%，降幅比上个季度缩小0.9个百分点。,1
展望未来一段时期，外需恐难有大的改观，国内经济尚处三期叠加阶段，经济结构调整过程中下行压力仍然较大， 加之国际大宗商品价格可能维持低位，都对未来物价形成影响。,1
国际金融危机还在蔓延，外部需求持续萎缩，外贸形势不容乐观。,1
部分中小企业出现经营困难和资金短缺，主要是面临供给层面的成本约束， 包括原材料、劳动力、资源等成本因素。,1
这使理财业务的代客性质减弱，在某种程度上具有了银行自营业务的属性。,1
从投资的行业结构看，农林牧渔、铁路运输、设备制造等国家支持行业投资增幅扩大，冶金、有色金属、建材等受限制行业投资增幅回落。,1
但以 CPI为锚的货币政策框架也存在缺陷，即使CPI较为稳定，资产价格和金融市场的波动也可能很大。,1
欧元区经济衰退风险增大，高企的通货膨胀更进一步加大了经济下行风险。,1
长期内，保护主义会阻碍资本和劳动力流动，影响资源的有效配置，抑制全球价值链参与者的竞争，拖累生产率的提升和经济增长，加剧金融市场动荡。,1
但存贷款利率与政策利率调整幅度存在较大偏离：同期，1年期LPR 累计下降0.9个百分点，而银行贷款平均利率降幅为1.9个百分点；定期存款平均利率的降幅则仅为0.5个百分点。,1
一是受成本上升挤压，行业利润同比有所下降。,1
日本灾后房屋重建需求上升，但价格仍较低迷。,1
生产和投资价格指数继续攀升。,0
发展改革委、商务部、人民银行、外汇局四部委进一步规范市场秩序，按有关规定对一些企业对外投资项目进行核实，促进我国对外投资持续健康发展。,0
欧债危机恶化导致欧洲经济形势更趋低迷。,1
进一步督促金融机构健全内控制度，增强自主合理定价能力和风险管理水平，从提高金融市场深度入手继续培育市场基准利率和完善国债收益率曲线，不断健全市场化的利率形成机制。,0
GDP缩减指数明显上升。,1
规范和引导民间金融健康发展。,0
比较季节调整后的CPI和原始CPI数据，可以发现，未经季节调整的CPI月环比上下波动较大，难以把握其趋势，而季节调整后的CPI月环比趋势周期项变动平缓，从走势上看，目前处于缓慢下行的阶段。,1
加强跨境资金流动的监测和管理，有效抑制异常外汇资金流入。,1
推动北京证券交易所高质量发展。,0
随着经济社会发展，我国愈来愈重视改善普通劳动者社会保障和福利水平，着力为普通劳动者创造更好的生存环境和发展机遇。,0
大宗商品价格整体止跌回升。,0
采取综合措施维护金融稳定，守住不发生系统性区域性金融风险的底线。,1
预计随着经济进一步恢复发展、 内生增长动力不断增强，2022年我国宏观杠杆率将继续保持基本稳定。,0
扣除食品和能源的 CPI 上涨0.9%。,0
欧元区经济增长放缓，不确定性加大。,1
近年来，在经济运行总体平稳、结构调整与转型升级不断深化的大背景下，中国装备制造业呈现出积极的发展态势，已经形成了门类齐全、具有相当规模和技术水平的产业体系。,0
平衡好金融支持与风险防范。,1
房价上涨城市数量增多，涨幅扩大。,0
主要发展中国家继续保持强劲增长势头。,0
进口价格同比继续上涨。,0
中国是一个正在由计划经济向市场经济转轨的大国，各个地区的金融生态环境差异较大，在若干年前地区风险差异很大的时候，最差地区和最好地区的不良资产比率能相差10倍。,1
生猪产能持续恢复。,0
积极推动债券市场产品创新，完善制度建设，进一步完善金融债券发行管理机制，优化债券及衍生品交易机制。,0
上半年，全国城镇单位就业人员累计劳动报酬同比增长14.6%，比一季度减缓1.8个百分点；平均劳动报酬同比增长13.2%，比一季度减缓1.7个百分点。,1
下一步，要继续改善企业融资环境，改进对实体经济的金融服务。,0
深化对外货币金融合作。,0
虽然1997年亚洲爆发金融危机的原因较为复杂，但有学者认为，大规模的日元套利交易快速平仓可能也是原因之一。,1
发展外向型经济与扩大内需战略有效协调的关键是促进国际收支趋向平衡，这是当前经济战略转型和政策选择的着力点，也是改善当前宏观调控的有效途径。,0
加大制造业中长期贷款投放力度，助力制造业高质量发展。,0
五是加强绿色金融国际合作。,0
原材料工业生产恢复较快。,0
商品房销售面积和销售额同比下降，但降幅较1-2月份收窄。,1
生产成本提高，企业效益明显下降。,0
2024年以来，受美国经济软着陆预期和人工智能热度高涨等因素推动，全球股市总体上涨。,0
国内经济结构调整压力加大，资源环境约束强化，改善民生任务艰巨，需要进一步增强经济发展的协调性、可持续性和内生动力。,0
当前各地加快发展热情依然较高，城镇化和消费结构升级发挥着持续拉动经济增长的作用，这些都有利于经济实现平稳较快增长。,0
从价格走势上看，未来我国价格走势虽然存在很多不确定因素， 但上行风险大于下行风险。,1
深化对外货币金融合作。,0
如纺织业是我国的传统出口部门，由于是劳动密集型产业，出口附加值偏低，利润率也较低，对汇改的承受力相对较弱，但汇改以来，纺织企业在多重压力下，采取多种方式和方法应对人民币升值压力，取得一定成效。,1
国际大宗商品价格低位震荡，部分经济体通缩风险依然存在。,1
国债收益率整体下行，期限利差小幅走扩。,1
近期欧洲银行业联盟有新的进展，欧元区和欧盟吸纳新成员，欧洲形势出现阶段性缓和，市场信心有所恢复， 但危机对实体经济的影响仍在显现。,0
推动经济结构调整和转型升级、深化改革开放和防范金融风险方面的作用。,0
市场供求的基础性作用进一步发挥，人民币汇率总体走升。,0
欧元区经济持续复苏。,0
此外，还通过减税降费、加大重点领域支出、 增强重大项目建设保障支持力度等措施，为经济社会全面恢复发展提供内生动力。,0
进一步改进房地产金融服务，维护房地产业健康发展。,0
明确对导致金融风险发生、蔓延的违法违规行为予以问责，依法追究法律责任。,1
房地产投资增幅回落。,1
针对金融深化和创新发展，进一步完善调控模式， 强化价格型调节和传导机制，疏通货币政策向实体经济的传导渠道， 完善宏观审慎政策框架，着力解决经济金融运行中的突出问题，提高金融运行效率和服务实体经济的能力。,0
（三）防止重复建设，防范金融风险对商业银行进行适当的窗口指导，督促商业银行注意防范货币信贷较快增长时潜在的金融风险，加强贷款风险预警和监测，进一步优化贷款结构，防止重复建设，防范出现新的贷款风险，加快国有商业银行改革。,1
生产价格降幅有所扩大。,1
雪灾破坏运输和农业生产，引起供给不足，春节期间集中消费放大了需求，肉禽蛋、油脂和鲜菜等食品类价格上涨较快。,1
中国经济正处在新旧动能转换接续、结构调整和转型升级的关键时期，调整和改革仍是贯穿其中的主线。,0
考虑到未来不确定性的增加及偏离预测值的上下分布不对称的影响，预测概率分布如下图所示。,1
对此要增强机遇意识和风险意识，将改革和调控、短期和长期、内部均衡和外部均衡结合起来， 集中精力办好自己的事，努力实现高质量发展。,0
及时开展常备借贷便利操作。,0
化，存在大量非经济信息，一般渠道很难获得，银行信贷投放相对谨慎。,1
2018年，美国决定对金融机构实施分类监管，硅谷银行在破产前属于“第四类”机构， 适用较为宽松的审慎监管标准，由于过渡期安排和两年一次的压力测试要求，硅谷银行直到破产前都未开展压力测试。,1
二是既有建筑与新建建筑规模大，建筑本身排放压力较大。,1
受政府财政紧缩等因素影响，英国住房市场趋冷，12月 Halifax 房价指数环比下跌1.3%，该指数第四季度同比下跌1.6%。,1
开展互联网保险风险整治工作，进一步规范互联网平台保证保险业务。,1
加快外汇市场发展，进一步理顺外汇供求关系。,0
进一步完善信贷管理制度，改进信贷政策实施方式，提高信贷政策实施效果。,0
2018年以来，普惠小微贷款、制造业中长期贷款、 绿色贷款等增速持续高于全部贷款增速。,0
2018年，货币市场、债券市场整体运行平稳，股市波动相对较大。,1
生产资料价格总指数继续小幅90上涨，一季度累计上涨3.5%。,0
贷款利率定价权的不断扩大为金融机构进行合理的贷款定价创造了条件。,0
上半年总体下行，受季节性等因素影响， 6、7月份市场利率有所波动，12月份有所上升，但仍低于上年同期水平。,1
经济体工业化早期，市场的快速扩张鼓励大规模生产以及对基础设施的大规模投资，表现为资本积累的贡献较大。,0
进一步推动信贷资产证券化市场健康持续发展。,0
韩国银行行长李成泰（Lee Seongtae）在2006济稳定的其他因素就可能被忽视。,1
一方面，为应对汇率贬值、资本外流和通胀压力等问题，多个经济体逐步收紧货币政策。,1
（二）债券发行利率下行，发行量增加债券发行利率总体下行。,1
持续推动《关于进一步做好交通物流领域金融支持与服务的通知》落地见效，鼓励银行聚焦交通强国建设目标和经营主体需求，加大信贷支持力度。,0
同比增速为可比口径数据，为年增速。,0
一是加强商业银行存贷期限错配预警监测分析，合理控制中长期贷款，扩大流动资金贷款。,1
在国内政治压力下，日本货币与财政政策面临较大的不确定性。,1
近几年来，单位GDP增长带动的新增城镇就业呈现持续上升势头。,0
三是加快推动大额存单发展。,0
二是行业效率进一步提升。,0
商品房销售持续回暖。,0
近年来，随着国内外有色金属需求的大幅增长，有色金属市场价格涨势迅猛，由此也拉动了我国有色金属工业的生产、投资和进出口快速增长，行业经济效益创历史新高。,0
货币信贷适度增长，信贷结构进一步改善。,0
该办法是我国保险业第一部专门规范商业健康保险业务的部门规章，对促进健康保险专业化发展、推动产品创新、规范市场行为、保护被保险人权益和改善外部环境，具有十分重要的意义。,0
房地产开发投资增速持续回落。,0
1-9月， 票据市场利率总体平稳，呈先升后降趋势。,1
完善银行补充资本的市场环境和配套政策，健全可持续的资本补充体制机制。,0
当前， 主要经济体增长前景减弱，可能拖累全球经济增长。,1
二是鼓励和引导金融机构通过机制、体制和工具创新，进一步加大对“三农”的有效信贷投入，提高对农民工的金融服务水平。,0
（一）农业和农村经济保持平稳发展，农业结构进一步优化近年来，我国连续出台了一系列有利于农业发展的政策措施，农业经济平稳发展，农业生产结构得到进一步调整。,0
暂停实施熔断机制。,1
外汇市场进一步发展。,0
产权改革进展顺利， 法人治理架构初步建立。,0
在外需和国内房地产等重要行业需求下滑的情况下，企业的存货调整一定程度上加剧了近期国内工业生产、能源消耗以及进口贸易的下行。,1
四是贸易保护主义、地缘政治风险等。,1
与此同时，债务风险上升。,1
价格水平继续回落，但步伐放缓，第二季度各月 CPI 同比分别下降1.2%、0.9%和0.7%。,1
三是核心技术不断突破。,0
（四）全球经济展望及面临的主要风险未来几个季度，全球经济活动将稳定在较低水平上。,1
房地产开发投资增速小幅上升。,0
当今国际环境更趋复杂，国际金融市场波动明显，投资者对预期变动比较敏感，一些消息面的冲击容易引发市场大幅震荡。,1
日本经济依然疲弱，处于通缩状态。,1
小微企业融资是一项系统性工程，融资环境的改善有赖于其自身能力的提升、社会信用体系建设的深化和营商环境的持续改善。,0
二是促进结构优化，支持经济结构调整和转型升级。,0
（五）保险业总资产增速稳步回升保费收入增长好于预期。,0
突出金融支持重点领域和薄弱环节。,1
从历史上看，通常 PPI 的波动时间先于 CPI，波动幅度强于 CPI。,1
优化企业汇率避险服务，对全国性银行汇率风险管理工作开展专项评估。,1
"其他欧元区国家复苏乏力,三季度法国、意大利 GDP 环比增幅均为0.3%，远低于二季度，希腊、爱尔兰和西班牙等主权债务波及国家的经济则陷入负增长或零增长。",1
当然， 市场主体应不断增强流动性风险意识，科学规划流动性特别是前瞻安排跨季资金来源，“滚隔夜”弥补中长期流动性缺口的过度错配行为和以短搏长过度加杠杆的激进交易策略并不可取。,1
我国电子信息产业未来可持续发展仍面临诸多挑战。,0
房地产开发投资增速缓慢回落。,1
改善收入分配结构，提高居民部门收入占比，进一步提高社会保障水平。,0
第三，部分信贷资金流入股市。,0
货币市场流动性充足，交易活跃，短期债券收益率止跌回升，中长期债券收益率稳中趋降。,0
受益于美国经济强劲增长，拉美新兴市场经济体工业生产和进出口贸易也在快速恢复增长之中。,0
对民间借贷区别对待、分类管理，弱化行政手段，强化法律和市场约束，建立跟踪监测体系，为经济决策及宏观调控提供更为全面信息。,1
对此要深刻认识和辩证看待，增强机遇意识和风险意识，将改革和调控、短期和长期、内部均衡和外部均衡结合起来， 集中精力办好自己的事，努力实现高质量发展。,0
特别是随着电子商务的发展，市场的开放竞争促使快递业务快速增长， 呈现出较强活力，助推了消费结构升级。,0
信贷增长的质量仍需进一步提高。,0
改进 QFII 额度分配机制，进一步规范 QFII 投资资金流出管理。,0
推动人民币对其他货币直接交易市场发展，更好地为跨境贸易人民币结算业务发展服务。,0
当然，非常规货币政策操作也有成本，包括可能从某种程度上损害欧央行的信誉、政策退出的影响等。,1
9月末，金融机构超额准备金率为1.8%，银行体系流动性合理充裕。,0
上述观点夸大了各自领域的风险，而且也都不是好的做法。,1
规范民间融资，加大非法集资打击力度。,1
人民币兑欧元、日元等其他国际主要货币汇率多数贬值。,1
加强金融政策与科技产业政策协同，强化信贷风险管理和资金用途监控。,1
另一方面，要处理好促进经济增长和抑制通货膨胀的关系。,1
保险公司资产结构进一步多元化。,0
在此过程中，各地区将充分发挥自身优势和特色，深化区域合作，推动中国经济实现协调可持续发展。,0
四是欧元区经济呈现部分复苏迹象，消费者和企业信心总体有所提高。,0
持续稳慎推进人民币国际化，进一步扩大人民币在跨境贸易和投资中的使用，深化对外货币合作，支持离岸人民币市场健康有序发展。,0
全球通货膨胀压力加大。,1
欧元区和日本经济稳步增长。,0
境内外币贷款、大额存款（300万美元以上）利率水平小幅波动。,1
三是短期冲击因素， 如突发事件、气候、地缘政治等也会通过影响预期导致大宗商品价格的短期波动加剧。,1
研究绿色资产和棕色资产差异化设置风险权重的可行性。,1
此外， 部分产能过剩行业仍在以较快的速度增加产能，也会加大物价尤其是工业品价格下行压力。,1
地震巨灾保险制度正式实施。,1
推动人民币对其他货币直接交易市场发展，更好地为跨境贸易人民币结算业务发展服务。,0
国际金融市场将继续动荡。,1
相反，如果疫情控制不力，力度再大的宏观政策也无法从根本上抵消经济面临的冲击。,1
与其他投资一样，投资者购买银行理财产品是要承担一定投资风险的，而且不同理财产品具有不同的风险收益特征。,1
2018年第一季度，中国经济取得良好开局，经济结构持续改善。,0
一方面，推高通胀与压低市场利率可能存在矛盾。,1
对投资产品的风险和收益还需综合权衡。,1
工业生产者出厂价格降幅与上年持平。,1
三是重启或加码资产购买计划。,0
二是农业技术和市场化程度相对落后。,1
新冠肺炎疫情对我国经济社会发展带来冲击，对银行信贷资产质量造成一定下迁压力，由于不良贷款的反映有一定时滞，预计在今后一段时期不良贷款会陆续呈现和上升。,1
外汇市场交易主体进一步扩展。,0
